open,high,low,close
3232.03,3425.13,3198.51,3401.91
3401.91,3494.87,3357.15,3429.38
3429.38,3437.15,3251.03,3348.79
3348.79,3453.84,3322.92,3425.67
3425.67,3706.48,3409.79,3654.37
3654.37,3967.26,3611.36,3871.62
3871.62,4189.42,3847.31,4062.6
4062.6,4336.71,3978.95,4327.94
4327.94,4436.48,3837.13,4161.66
4161.66,4398.06,3938.62,4387.4
4387.4,4487.5,4194.1,4278.92
4278.92,4362.73,3978.28,4105.37
4105.37,4189.68,3957.46,4150.45
4150.45,4182.29,4034.4,4066.6
4066.6,4097.25,3966.93,4005.1
4005.1,4142.68,3612.21,4089.7
4089.7,4255.62,4070.49,4141.09
4141.09,4364.11,4111.71,4318.35
4318.35,4461.71,4292.63,4364.41
4364.41,4379.28,4263.28,4352.3
4352.3,4408.18,4321.12,4345.75
4345.75,4403.13,4195.23,4390.31
4390.31,4647.83,4350.22,4597.31
4597.31,4644.06,4491.79,4583.02
4583.02,4765.07,4580.13,4735.11
4735.11,4925.23,4690.17,4921.85
4921.85,4976.52,4448.64,4573.8
4573.8,4719.78,4397.74,4612.92
4612.92,4621.01,4098.58,4267.45
4267.45,4496.67,4004.62,4409.08
4409.08,4660.04,4401.53,4618.71
4618.71,4690.55,4493.2,4635.6
4635.6,4699.59,4130.88,4326.45
4326.45,4402.15,4185.33,4335.13
4335.13,4338.08,4032.15,4245.89
4245.89,4364.42,4134.62,4217.9
4217.9,4387.76,4074.97,4158.92
4158.92,4174.58,3752.01,3870.29
3870.29,3930.69,3218.98,3243.08
3243.08,3824.43,2979.88,3713.76
3713.76,3893.67,3551.83,3698.92
3698.92,3796.56,3485.83,3689.61
3689.61,4122.75,3689,4100.28
4100.28,4120.71,3852.22,3907.96
3907.96,4053.04,3846.76,3882.16
3882.16,3912.79,3576.54,3617.27
3617.27,3753.51,3505.81,3600.83
3600.83,3813.39,3563.18,3788.02
3788.02,3790.89,3633.88,3667.52
3667.52,3971.5,3665.67,3932.83
3932.83,3982.31,3858.75,3892.7
3892.7,4232.35,3882.08,4212.2
4212.2,4274.64,4112.88,4195.65
4195.65,4237.51,4030.37,4172.79
4172.79,4383.27,4164.25,4360.62
4360.62,4412.62,4258.32,4403.09
4403.09,4477.38,4364.67,4401.32
4401.32,4435.99,4230.73,4314.18
4314.18,4355.29,4183.57,4218.66
4218.66,4365.76,4143.35,4321.44
4321.44,4422.15,4296.93,4371.94
4371.94,4472.92,4319.48,4435.81
4435.81,4622.87,4419.36,4611.7
4611.7,4875.38,4556.15,4777.49
4777.49,4930,4722.81,4763.36
4763.36,4874.89,4718.6,4824.2
4824.2,5432.63,4814.98,5432.62
5432.62,5852.78,5391.97,5637.26
5637.26,5839.62,5568.86,5824.71
5824.71,5862.69,5448.22,5688.14
5677.35,5795.33,5576.1,5759.33
5759.25,5773.32,5521.09,5598.58
5598.58,5601.3,5114.87,5575.83
5576.71,5737.41,5517.62,5698.65
5698.62,6075.32,5611.39,5993.11
5993.11,6187.2,5874.54,6006.65
6006.65,6070.56,5722.98,5982.86
5982.86,6048.98,5644.22,5903.61
5903.61,5904.63,5463.41,5513.08
5513.08,5747.96,5375.64,5734
5734,5970.4,5689.92,5887.61
5887.62,5997.83,5692.32,5764.56
5764.56,5871.04,5654.8,5726.61
5726.61,6295.43,5679.37,6147.52
6147.7,6226.18,6018.97,6124.28
6124.28,6467.2,6090.83,6451.24
6449.1,6738.74,6355,6737.78
6737.78,7339.91,6737.77,7024.81
7024.81,7445.62,6938.93,7152.12
7146.98,7492.24,6957.84,7363.8
7363.8,7599.44,7284.33,7389.55
7389.55,7429.7,6934.73,6959.23
6959.27,7222.37,6957.8,7102.75
7102.23,7869.1,7026.97,7444.36
7444.36,7457.12,7040.83,7129.59
7129.59,7318.97,6406.05,6565.8
6565.8,6821.5,6197.87,6339.86
6339.87,6490.53,5493.64,5878.13
5878.09,6760.15,5828.34,6522.45
6522.45,6728.59,6419.18,6597.06
6597.06,7330.06,6596.94,7283.22
7283.02,7964.64,7119.17,7853.68
7853.68,8000.19,7534.7,7699.95
7699.95,7857.52,7458.9,7780.91
7781.02,8100.87,7675.41,8042.64
8042.64,8294.12,7947.28,8244.69
8245.87,8368.36,7819.06,8099.97
8099.92,8304.37,8091.63,8234.55
8234.5,8266.55,8012.35,8013.41
8013.38,8332.94,7900.17,8200.8
8203.45,8761.98,8153.7,8754.69
8754.62,9474.62,8746.56,9318.42
9318.42,9733.61,9316.84,9733.2
9732.63,9969.58,9638.2,9906.04
9906.04,11417.8,8938.7,9837.86
9848.05,10689.1,9023.77,9946.76
9947.08,10942.8,9420.93,10861.5
10861.5,11175.2,10715.5,10912.7
10912.7,11851.1,10578.4,11246.2
11244.2,11624.6,10917.8,11623.9
11624.4,11901.9,11486.1,11667.1
11667.1,13843.2,11661.8,13749.6
13750.1,16879.3,13401.6,16850.3
16868,17294.8,13906.1,16047.6
16048.2,16313.2,13151.5,14843.4
14840,15783.2,13031,15059.6
15060.5,17399.2,15024.6,16732.5
16733.3,17560.7,16254.5,17083.9
17083.9,17268,15669.9,16286.8
16286.8,16941.1,16023.6,16467.9
16467.9,17987,16442.2,17604.8
17594.1,19587.7,17318.5,19345.5
19346.6,19870.6,18750.9,19065.7
19065.7,19221.1,18114.4,18972.3
18971.2,19022,16812.8,17523.7
17521.7,17813.6,15642.7,16462
16461.1,17301.8,14953,15632.1
15632.1,15823.7,10875.7,13665
13665,15493.2,13356.1,14396.5
14396.6,14413.7,12166.5,13790
13790,14467.4,13010.7,13833.5
13830.2,16094.7,13748.5,15756.6
15757,16514.6,14534.7,15416.6
15416.3,15505.5,13466.1,14398.7
14398.5,15109.8,13951.1,14392.6
14392.1,14461.5,11962.1,12531.5
12532.4,14241.8,12359.4,13850.4
13850.5,13921.5,12877.7,13444.9
13444.9,15306.1,12934.2,14754.1
14754.1,15435,14579.7,15156.6
15156.5,15408.7,14244.7,15180.1
15180.1,17126.9,14832.4,16954.8
16954.8,17252.8,16286.6,17172.3
17174.5,17184.8,15791.1,16228.2
16228.3,16302.9,13902.3,14976.2
14976.2,15390.3,14221.5,14468.5
14468.1,14919.5,13450.5,14919.5
14920.4,14980,12826,13308.1
13308.1,14129.1,12851.9,13841.2
13841.2,14595,13830.3,14243.1
14244.1,14415.7,13031.9,13638.6
13638.6,14355.8,13416.7,13632
13634.6,13648.8,10032.7,11282.5
11282.5,11736.3,9205.38,11162.7
11162.7,12018.4,10642.3,11175.5
11175.5,11780.5,10867.2,11521.8
11521.8,13031,11502.1,12783.9
12783.5,12787.3,11101.7,11549.9
11550,11913.7,10067.8,10814.5
10814.5,11388.5,9980.5,10858.2
10853.8,11531.6,10506.5,11429
11428.1,11741.9,10942.5,11202.7
11203.1,11652.3,10348.8,10814.6
10812.5,11635.4,10810.7,11504.8
11506.3,12060.8,11370.2,11800.9
11801.5,11859.2,11092.4,11130.2
11131.8,11282.7,9875.93,10242.7
10241.3,10374,9702.56,10141.6
10139.2,10279.8,8727.41,9052.98
9045.87,9221.4,7791.78,8801.43
8799.94,9500.81,8197.71,9133.51
9127.35,9398.27,7906.13,8433.93
8438.75,8449.31,6630.24,6842.69
6836.63,7926.24,5969.52,7644.83
7646.42,8572.68,7209.41,7863.87
7863.87,8642.25,7555.8,8253.94
8255.79,8742.14,7781.02,8593.7
8596.6,9075.66,8180.08,8580.38
8575.8,8594.88,7862.79,8315.35
8315.02,8924.21,8037.91,8900.54
8905.16,8996.06,8386.92,8578.59
8580.25,9455.85,8511.25,9455.85
9456.51,10222.7,9364.81,10088.4
10093.4,10302.4,9723.28,10221.4
10218.5,10970.8,10075.8,10950.3
10958.9,11287.9,10161,10603.8
10601.8,11263.8,10338.3,11096.4
11095.7,11802,11074.2,11443.8
11410.9,11435.6,10267.1,10487.8
10486.6,10941.2,9757.93,9971.59
9972,10420.6,9606.13,10169.5
10166.8,10525.6,9398.07,9631.16
9631.58,9872.44,9330.08,9692.76
9691.52,10456.8,9412.63,10370.5
10371.5,10877.8,10154.8,10756.2
10751.3,11067.8,10407.8,10435.1
10436.9,11086.5,10248.5,10981.2
10984.5,11190.9,10802.8,11127.5
11129,11527.7,10978.5,11409.4
11408.8,11522.8,11085.8,11419.2
11417.8,11693.5,11417.8,11582.3
11583.7,11615.8,10589.5,10783.3
10784.1,10912.3,9481.15,9955.82
9955.19,10117.4,9092.31,9295.35
9290.2,9433.34,8397.35,9245.25
9246.44,9518.02,8733.3,8857.16
8856.31,9732.64,8485.37,9528.61
9523.61,9904.88,8804.32,9069.6
9069.07,9485.62,8856.65,9172.47
9172.06,9358.58,7968.15,8195.38
8196.88,8430.73,7699.24,8338.49
8338.17,8612.73,7928.01,8503.46
8503.87,8524.8,7766.11,8028.06
8026.23,8293.12,7336.29,8165.37
8167.32,8711.79,8133.46,8522.47
8523.35,9053.34,8341.59,8965.18
8965.51,9180.67,8781.89,8850.45
8849.7,9104.17,8503.82,8707.28
8709.07,8778.7,8310.63,8673
8671.15,9022.01,8600.51,8652.18
8649.89,8690.04,8397.47,8640.39
8641.87,8669.04,7870.01,7895.7
7894.7,8275.94,7753.34,8015.04
8015.13,8115.93,7752.87,7896.79
7896.6,8018.55,6933.91,7093.38
7095.14,7340.44,6603.73,6929.03
6927.48,7227.02,6763.05,6942.14
6942.29,7056.17,6464.83,6845.22
6845.83,7131,6781.94,7002.86
7001.44,7528.7,6999.41,7455.61
7452.16,7457.19,6758.28,6845.66
6844.76,6933.66,6602.79,6744.7
6742.99,6866.35,6526.97,6626.76
6626.28,7082.35,6551,6994.11
6994.45,7128.51,6883.26,7027.22
7026.84,7202.88,6633.79,6734.99
6733.79,6894.5,6676.82,6891.62
6891.54,6986.7,6820.01,6938.74
6938.74,8043.58,6796.35,7842.48
7842.67,8231.09,7761.54,7889.47
7894.58,8190.3,7825.46,8060.12
8062.56,8425.7,7990.33,8326.13
8327.2,8428.23,7929.79,8036.15
8044.67,8185.27,7864.98,7943.6
7942.82,8245.47,7896.39,8216.79
8216.62,8320.98,8137.2,8299.41
8299.4,8572.92,8244.21,8533.44
8532.19,9039.46,8532.19,8803.79
8802.41,9043.44,8800.7,8941.44
8943.08,9023.65,8789.2,8963.12
8963.14,9499.35,8942.39,9478.46
9479.5,9764.72,8759,9171.17
9171.41,9178.9,8670.43,9103.79
9106.88,9385.58,8948.3,8997.18
8995.69,9433.64,8895.54,9295.09
9295.97,9551.64,9191.2,9330.88
9331.93,9459.12,9134.33,9234.24
9233.96,9288.69,8853.75,9085.66
9086.88,9264.07,8994.31,9237.04
9240.29,9749.4,9172.99,9666.23
9665.86,9807.21,9554.1,9727.04
9732.19,9967.97,9687.41,9789.07
9788.91,9936.16,9443.65,9551.57
9551.9,9661.82,9205.97,9404.64
9404.66,9471.9,9067.33,9199.07
9198.46,9373.46,8988.5,9259.53
9259.81,9393.81,9071.49,9114.8
9121.77,9121.77,8364.13,8402.96
8403.52,8653.71,8226.93,8422.85
8421.84,8773.92,8351.24,8672.16
8673.12,8879.97,8314.93,8738.22
8737.24,8840.6,8449.37,8500.8
8498.43,8558.16,8119.47,8282.23
8282.25,8466.28,8147.48,8164.51
8164.44,8279.44,7940.81,8237.36
8237.33,8397.23,8161.66,8216.41
8216.32,8586.5,8182.38,8538.82
8538.47,8580.34,8348.88,8406.91
8407.08,8441.61,8059.96,8075.99
8077.33,8107.7,7461.42,7639.62
7641.25,7727.38,7284.28,7532.39
7532.77,7652.16,7351.28,7451.87
7452.34,7622.83,7374.77,7482.05
7480.22,7482.1,7257.11,7344.5
7343.25,7453.25,7157.53,7171.62
7171.8,7531.2,7069.51,7505.89
7506.07,7570.24,7298.72,7352.9
7353.79,7606.05,7349.53,7558.86
7558.12,7614.59,7375.25,7454.8
7454.83,7694.88,7452.51,7638.56
7638.58,7774.88,7607.73,7701.36
7699.13,7758.87,7470.85,7547.51
7547.43,7665.57,7395.37,7603.47
7601.9,7700.78,7505.43,7672.19
7670.89,7754.5,7648.34,7676.57
7676.71,7709.47,7560.65,7665.59
7665.75,7691.71,7592.9,7633.74
7633.69,7636.56,6665.67,6749.77
6750.76,6825.84,6654.69,6781.28
6779.78,6912.44,6465.44,6548.4
6548.44,6622.23,6148.43,6288.15
6288.65,6713.8,6282.89,6657.68
6657.65,6673.27,6463.21,6485.49
6485.51,6566.53,6346.07,6538.22
6538.42,6584.18,6465.44,6517.81
6517.74,6801.37,6404.08,6723.77
6724.34,6833.72,6673.94,6724.73
6724.78,6812.54,6569.98,6721.29
6720.51,6790.06,6688.24,6713.44
6711.03,6748,5943.57,6023.75
6025.91,6240.75,5967.57,6227.6
6225.27,6254.08,5782.48,6166.82
6167.37,6344.08,6101.17,6277.78
6277.51,6286.11,6152.46,6238.15
6238.02,6238.22,6022.34,6130.8
6131.15,6191.36,5926.89,5937.94
5937.97,5968.38,5816.11,5921.19
5921.7,6500.59,5826.01,6333.53
6336.48,6427.8,6264.09,6355.72
6354.93,6671.89,6277.93,6649.21
6647.76,6670.04,6539.94,6609.39
6609.92,6775.17,6421.72,6694
6694.09,6697.69,6457.07,6499.47
6499.4,6631.36,6458.46,6588.47
6589.55,6623.9,6518.23,6534.6
6534.62,6808.33,6526.52,6755.49
6755,6758.32,6671.72,6718.74
6722.57,6802.03,6332.54,6376.55
6376.72,6403.26,6280.2,6375.12
6374.31,6396.41,6155.52,6175.94
6175.11,6346.48,6086.88,6228.84
6228.42,6330.32,6190.29,6274.93
6274.44,6401.19,6245.76,6388.05
6388.45,6718.51,6350.66,6679.49
6678.61,7466.94,6675.39,7366.28
7365.68,7589.99,7256.15,7339.2
7339.26,7515.53,7290.44,7441.48
7441.21,7675.06,7279.49,7300.46
7300.66,7449.14,7221.15,7407.92
7408.48,7565.74,7348.98,7373.14
7374.54,7794.46,7346.54,7751.1
7750.32,8345.44,7693.37,8251.04
8249.16,8479.83,8063.18,8283.21
8284.69,8311.38,7927.25,7969.73
7971.87,8272.66,7806.26,8258.34
8258.11,8262.72,8074.05,8172.06
8171.94,8284.65,8124.28,8192.23
8191.12,8269.9,7868.73,8132.75
8133.18,8206.61,7676.07,7719.07
7716.92,7779.94,7474.18,7484.43
7484.32,7710.23,7450.5,7536.51
7536.02,7575.83,7296.76,7416.71
7416.95,7490.3,6940.6,6996.6
6997.51,7091.93,6899.85,7061.19
7060.41,7159.28,6870.69,6874.07
6872.77,7149.4,6685.13,6751.77
6755.6,6792.26,6134.29,6304.46
6305.63,6630.43,6196.36,6593.6
6593.59,6621.11,6030.47,6075.58
6078.74,6482.77,6014.78,6394.49
6394.68,6472.72,6180.48,6374.74
6374.99,6540.68,6160.97,6251.52
6251.58,6296.97,5900.11,6116.66
6115.94,6609.08,6090.15,6413.64
6413.63,6477.64,6223.04,6287.06
6287.16,6559.66,6273.17,6524.58
6524.45,6619.52,6323.41,6410.26
6409.68,6559.85,6330.65,6514.69
6514.23,6541.67,6404.35,6432.34
6432.37,6505.77,6250.04,6469.49
6469.12,6883.46,6316.57,6380.15
6379.45,6493.77,6265.58,6486.26
6485.91,6718.95,6485.69,6704.59
6703.12,6807.12,6684.21,6717.96
6717.49,6793.17,6592.58,6698.3
6698.07,6779.35,6677.05,6745.97
6746.62,7136.57,6738.63,7074.82
7075.24,7135.91,6945.28,7071.78
7071.07,7079.22,6820.57,6951.36
6953.47,7094.97,6903.4,7039.96
7040.46,7268.83,7015.32,7195.81
7195.74,7376.88,7144.83,7285.9
7286.55,7337.96,7205.04,7318.93
7318.95,7417.19,7246.88,7368.93
7368.98,7399.76,6886.75,6941.77
6941.77,6941.77,6295.44,6447.34
6447.32,6547.5,6347.15,6432.4
6433.32,6480.57,6135.87,6197.73
6197.63,6446.89,6161.83,6378.31
6376.58,6378.11,6223.61,6309.54
6309.34,6389.42,6199.58,6313.72
6314.78,6357.57,6208.68,6311.54
6311.54,6531.2,6311.54,6468.04
6469.23,6588.84,6409.99,6516.89
6516.33,6572.75,6473.72,6509.6
6508.72,6533.73,6408.94,6502.68
6502.08,6535.81,6218.12,6254.27
6254.23,6393.24,6230.55,6334.9
6335.14,6518.4,6131.69,6400.98
6400.28,6524.53,6362.48,6524.53
6521.42,6784.85,6483.82,6729.2
6728.98,6833.21,6633.94,6695.81
6695.76,6768.43,6664.55,6679.9
6680.28,6717.38,6577.74,6621.2
6620.78,6620.78,6335.21,6395.11
6394.74,6543.77,6381.48,6476.34
6476.27,6731.68,6434.94,6715.88
6716.78,6803.95,6547.05,6648.31
6648.74,6657.44,6474.64,6595.8
6595.82,6741.89,6548.26,6582.18
6581.9,6662.6,6515.27,6593.12
6593.23,6618.78,6479.53,6551.55
6551.54,6566.36,6429.75,6446.35
6445.11,6620.79,6443.04,6580.36
6578.77,6615.33,6548.24,6591.38
6591.38,6668.39,6563.33,6593.99
6593.99,6599.57,6535.26,6572.95
6573.85,6697.92,6565.06,6660.6
6660.55,6660.55,6589.53,6622.87
6622.8,6640.03,6489.16,6567.21
6566.91,6585.62,6173.1,6253.63
6255.19,6296.39,6174.48,6265.96
6265.47,6279.68,6234.62,6259.67
6259.13,6340.05,6257.43,6295.93
6295.93,7198.02,6245.02,6543.5
6543.26,6722.6,6539.31,6576.06
6576.38,6608.07,6511.64,6567.25
6566.89,6615.95,6460.72,6462.77
6462.45,6502.63,6445.06,6466
6466.09,6514.55,6415.6,6434.05
6433.44,6557.37,6412.02,6534.59
6534.54,6534.54,6462.37,6483.39
6483.27,6495.81,6439.33,6473.4
6473.39,6535.28,6464.13,6491.72
6491.56,6497.71,6442.15,6470.53
6471.17,6512.59,6441.84,6457.67
6457.75,6478.4,6446.69,6478.03
6478.09,6483.21,6444.79,6460.29
6460.29,6483.2,6283.45,6311.74
6311.92,6340.66,6286.35,6309.74
6307.46,6390.76,6241.91,6350.67
6350.64,6401.52,6322.6,6379.51
6379.51,6420.93,6371.65,6392.82
6392.76,6398.09,6337.37,6374.94
6375.18,6497.44,6351.92,6447.79
6447.79,6475.7,6406.9,6432.91
6432.78,6473.27,6412.63,6468.23
6468.24,6562.71,6464.84,6529
6529.03,6542.42,6439.67,6447.98
6447.83,6457.97,6352.55,6377.54
6377.55,6419.92,6375.62,6410.99
6410.99,6413.48,6328.51,6366.41
6366.41,6435.03,6351.02,6373.48
6372.97,6388.95,6321.04,6356.86
6356.67,6375.63,5473.44,5643.1
5640.07,5766.94,5300.75,5561.46
5561.46,5676.32,5488.18,5510.9
5512.76,5601.87,5496.46,5562.52
5562.43,5695.92,5558.29,5606.2
5605.98,5615.83,4760.94,4868.9
4865.75,4952.77,4172.85,4329.8
4329.66,4687.82,4275.65,4525.68
4526.18,4640.34,4412.12,4469.33
4468.88,4468.88,4158.05,4380.58
4378.95,4431.79,3741.95,3798.41
3794.16,4164.78,3550.46,4001.87
4002.03,4124.07,3599.09,3703.05
3702.42,3877.61,3616.09,3847.37
3847.95,4393.29,3808.82,4231.59
4231.58,4436.14,4130.72,4262.34
4261.54,4330.86,3918.77,3984.71
3986.73,4305.35,3942.62,4232.94
4232.76,4318.27,4077.82,4165.14
4165.99,4186.72,3797.45,3881.88
3882.47,4081.53,3775.06,3942.46
3942.01,3961.16,3720.7,3752.88
3750.65,3882.31,3603.2,3628.66
3628.67,3669.92,3248.78,3426.29
3429.3,3581.11,3297.66,3546.29
3558.46,3708.99,3437.26,3589.11
3585.13,3645.11,3417.95,3478.85
3478.85,3483.58,3349.73,3414.69
3414.71,3543.76,3380.55,3465.88
3465.78,3493.44,3273.44,3307.65
3308.11,3330.07,3181.64,3258.08
3257.54,3271.73,3169.82,3244.81
3244.81,3318.5,3224.56,3257.64
3257.64,3637.56,3240.9,3526.68
3526.54,3620.4,3481.64,3607.14
3606.84,3968.75,3604.99,3769.17
3768.76,4224.4,3713.68,4125.31
4127.96,4247.01,3831.94,3883.73
3883.75,3994.84,3849.55,3924.96
3924.87,4115.73,3924.87,4013.32
4013.32,4303.37,3993.51,4107.12
4107.12,4114.91,3735.72,3820.89
3820.89,3923.92,3747.01,3850.77
3851.61,3888.82,3628.39,3647.5
3646.39,4007.14,3623.27,3929.69
3929.05,3990.28,3870.95,3958.46
3957.68,4000.53,3761.56,3885.54
3885.54,3904.22,3702.95,3743.77
3743.61,3798.53,3697.27,3781.26
3781.26,3972.17,3779.92,3960.95
3960.85,3989.56,3778.85,3844.51
3844.56,3901.15,3784.59,3870.7
3870.72,3926.92,3841.13,3867.56
3867.57,4143.19,3831.12,4089.15
4089.24,4131.52,4002.17,4041.56
4041.56,4155.22,3992.95,4049.27
4049.09,4092.23,4013,4049.55
4049.6,4084.92,3631.49,3666.46
3666.75,3727.73,3635.52,3652.69
3654.31,3692.05,3617.94,3667.87
3667.66,3674.59,3528.26,3540.66
3540.78,3747.18,3534.67,3700.97
3700.97,3724.27,3596.53,3613.31
3612.93,3701.07,3611.48,3618.01
3618.33,3694.74,3587.34,3672.57
3672.51,3690.23,3620.96,3648.2
3648.61,3783.82,3643.02,3735.88
3735.89,3752.61,3530.13,3578.57
3578.17,3597.64,3536.34,3568.87
3568.92,3635.42,3477.55,3605.45
3605.23,3628.66,3544.6,3571.16
3570.72,3616.05,3546.33,3591.9
3591.78,3607.64,3541.34,3585.46
3585.96,3674.9,3579.31,3606.2
3606.2,3606.64,3512.36,3572.1
3572.11,3572.37,3402.56,3453.18
3453.6,3463.23,3369.91,3419.75
3419.24,3488.67,3395.98,3471.01
3471.21,3498.73,3422.83,3447.07
3447.04,3478.17,3400.02,3467.76
3467.43,3482.11,3441.85,3468.46
3468.04,3519.09,3424.71,3436.99
3437.1,3469.53,3429.21,3432.99
3433.07,3445.82,3415.87,3440.29
3440.22,3459.14,3363.36,3394.7
3394.7,3406.28,3369.62,3378.24
3378.27,3734.63,3364.19,3629.13
3629.03,3673.57,3616.23,3647.02
3647.84,3665.56,3612.02,3656.96
3656.96,3688.59,3608.33,3618.21
3618.21,3648.31,3576.11,3610.97
3611.1,3655.69,3590.28,3601.79
3601.56,3619.7,3568.69,3590.87
3591.46,3639.22,3577.13,3591.89
3591.89,3639.75,3588.06,3624.21
3624.16,3704.6,3608.19,3650.95
3651.17,3951.38,3648.81,3901.61
3902.17,4010.82,3883.56,3942.03
3942.3,3991.28,3899.23,3955.94
3955.63,4024.54,3908.96,3925.91
3926,3996.15,3918.09,3988.86
3988.92,4192.1,3948.8,4153.65
4154.06,4221.01,3755.44,3798.13
3798.05,3884.8,3769.74,3848.89
3848.89,3856.75,3793.68,3819.15
3818.79,3851.43,3701.91,3804.79
3804.81,3865.95,3801.23,3827.68
3827.77,3865.98,3821.52,3836.75
3836.16,3846.22,3792.29,3842.99
3843.52,3853.28,3800.64,3809.5
3809.5,3830.89,3705.16,3722.8
3722.96,3893.35,3715.2,3863.66
3862.74,3912.57,3839.39,3875.54
3875.62,3911.57,3853.2,3888.46
3889.55,3931.3,3807.2,3854.17
3854.51,3974.98,3852.36,3929.49
3929.49,3947.95,3898.25,3933.73
3933.12,3941.93,3850.83,3880.38
3880.42,3904.7,3827.56,3894.65
3894.67,3898.25,3854.09,3877.17
3877.06,3921.07,3828.52,3882.53
3882.71,3935.01,3876.37,3921.25
3921.28,4069.08,3920.73,4024.3
4024.47,4029.39,3971.82,4003.04
4003.07,4038.99,3964.48,3992.31
3992.38,4031.77,3972.73,4017.6
4017.2,4062.71,3995.89,4056.15
4054.47,4081.26,3954.33,3999.55
3999.55,4018.21,3984.15,4004.08
4003.49,4019.26,3982.53,4002.65
4001.84,4011.13,3970.4,3991.24
3991.53,4005.28,3888.53,3923.32
3923.19,3942.05,3902.55,3932.69
3932.69,4049.02,3928.69,4032.15
4031.84,4054.29,4015.07,4033.59
4033.8,4122.89,4030.26,4103.18
4102.88,4146.82,4068.77,4109.42
4108.92,4129.43,4098.95,4112.79
4112.79,4164,4084.95,4147.91
4147.47,4854.35,4147.09,4804.36
4803.85,5334.14,4803.43,5180.17
5182.17,5259.5,4800.41,4939.49
4938.31,5068.63,4887.29,5019.39
5019.76,5239.01,4941.2,5023.31
5022.99,5189.7,5021.85,5169.48
5170.12,5345.19,5142.75,5284.83
5285.32,5315.66,5161.1,5227.49
5227.38,5455.35,5172.5,5298.01
5297.48,5343.66,4990.8,5032.62
5033,5118.22,4930.2,5069.53
5069.52,5128.96,5056.19,5088.84
5087.83,5121.29,5031.53,5113.97
5114.81,5193.98,4976.26,5029.64
5029.63,5231.29,5029.27,5213.61
5212.54,5270.29,5193.66,5243.88
5244.04,5317.77,5215.34,5301.93
5302.08,5348.04,5213.04,5279.29
5279.78,5366.19,5261.27,5284.69
5286.97,5348.43,5234.77,5283.02
5282.68,5443.18,5267.2,5396.25
5395.06,5623.41,5372.21,5578.81
5578.81,5631.94,5391.24,5445.35
5444.83,5521.35,5283.44,5404.27
5406.61,5406.61,5038,5213.78
5213.6,5281.02,5192.68,5267.63
5267.94,5313.7,5220.02,5257.42
5257.48,5299.33,5168.84,5212.71
5212.19,5371.96,5190.2,5349.44
5349.69,5416.74,5342.38,5372.51
5369.82,5530.35,5362.9,5509.88
5504.23,5891.05,5487.51,5792.81
5792.36,5898.35,5600.8,5849.07
5852.03,5899.08,5713.68,5825.53
5825.21,5828.07,5646.59,5758.68
5759.1,6029.77,5749.69,5954.68
5953.95,5971.44,5754.12,5957.23
5957.71,6161.83,5912.79,6141.17
6141.78,6443.65,6133.31,6348.83
6348.88,7051.17,6347.05,7051.17
7054.52,7540.8,6796.32,7142.78
7145.1,8118.53,6873.58,8077.11
8079.75,8295.67,7603.81,7774.89
7775.02,8240.73,7775.02,8134.39
8133.73,8352.25,7685.67,7926.75
7918.43,7942.24,6704.57,7264.88
7268.4,7491.37,7213.75,7340.6
7338.55,8130.77,7253.13,8077.95
8079.85,8279.58,7594.59,8047.58
8044.03,8101.13,7818.98,7994.35
7995.01,8030.77,7640.21,7676.98
7679.27,7942.25,7482.87,7911.74
7913.91,8164.84,7801.72,8060.44
8058.01,8140.18,7938.87,8044.14
8044.14,8732.34,7897.05,8644.8
8646.55,8928.68,8634.16,8806.4
8808.92,8841.57,8565.29,8709.45
8709.87,8758.32,8447.27,8661.44
8663.44,9060.05,8034.15,8217.67
8213.54,8540.97,8119.27,8524.49
8524.89,8618.56,8459.97,8594.26
8594.26,8818.23,8529.98,8708.33
8709.48,8756.02,8343.92,8480.49
8481.47,8487,7505.24,7505.24
7475.73,7916.5,7471.1,7742.17
7740.46,7871.2,7471.52,7743.92
7743.13,8127.63,7714.1,7957.43
7956.18,8065,7798.54,7894.64
7895.4,7971.8,7620.53,7649.37
7647.42,8056.47,7534.41,7949.75
7950.37,8049.41,7724.91,7914.06
7914.3,8245.53,7834.98,8153.87
8153.81,8324.65,8063.38,8311.87
8312.73,8636.56,8180.75,8615.91
8615.09,8902.8,8615.09,8822.41
8822.4,9371.82,8801.8,9037.88
9041.2,9413.55,8969.73,9289.34
9289.17,9465.6,8942.66,9012.33
9014.44,9227.21,8956.26,9227.21
9229.34,9599.94,9221.28,9522.08
9522.81,9944.32,9470.3,9927.71
9927.23,11203.9,9868.08,10594.3
10593.1,11283,10397.6,10949.6
10939.9,11100.2,10559.3,10939.9
10940,11566.6,10940,11551.7
11548.2,13823.3,11522.6,12431.8
12442.4,13312.2,10338.3,10747.2
10749.5,12385.5,10748.4,12273.4
12276.7,12429.2,11357,11944.4
11944,12200,10863.7,11285.6
11282.1,11282.6,10006.8,10583.2
10572.3,10926.1,9682.19,10689.5
10691.4,11565.9,10675.9,11409.9
11408.4,12054.9,11396.6,11583
11579.2,11706.4,10793.6,11078.4
11082,11706,10850.3,11194.4
11192.8,11601.7,11072.8,11538.2
11538.9,12340.7,11339.3,12339.5
12336.1,12804.6,12123.6,12554.5
12557,13176.6,11572.6,11935.4
11938.8,12189.4,11015.2,11302.5
11299.9,11931.9,11102.9,11800.5
